date,Current_Phase_Average,Wind_Speed,Weather_Temperature_Celsius,Weather_Relative_Humidity,Global_Horizontal_Radiation,Diffuse_Horizontal_Radiation,Wind_Direction,Weather_Daily_Rainfall,Radiation_Global_Tilted,Radiation_Diffuse_Tilted,power
2016/10/6 5:35,0.3,2.907,17.6258,26.7527,0.3429,0.4269,69.2201,0,2.1529,0.1555,0
2016/10/6 5:40,0.3,2.561,17.4807,27.0189,0.7532,0.4809,63.2066,0,2.9346,0.2977,0
2016/10/6 5:45,0.3,2.7834,17.6951,26.5768,0.501,0.4367,63.696,0,2.9431,0.2862,0
2016/10/6 5:50,0.3,1.4504,17.2101,27.7155,1.83,1.3984,50.6387,0,3.1602,0.4616,0
2016/10/6 5:55,0.3,1.406,16.436,29.4752,3.5835,3.0664,62.8035,0,3.5727,0.7566,0
2016/10/6 6:00,0.3,2.5462,16.2925,29.7355,2.0939,1.6817,57.5845,0,3.9605,1.0627,0
2016/10/6 6:05,0.3,1.4009,16.0013,31.2609,4.2477,3.7169,69.1591,0,5.6698,2.6231,0
2016/10/6 6:10,0.3,1.1463,14.5164,35.1081,7.227,6.669,89.3954,0,7.8895,4.9449,0
2016/10/6 6:15,0.3,1.0595,13.3772,38.6816,10.5777,9.9085,136.5472,0,10.0037,6.9584,0
2016/10/6 6:20,0.7253,1.1153,12.913,40.1643,12.7996,11.9705,153.691,0,11.9675,8.6323,0.0093
2016/10/6 6:25,1.135,0.9353,12.5977,41.9371,19.4774,13.0817,205.4431,0,14.9516,10.485,0.0296
2016/10/6 6:30,1.2243,1.2512,12.2373,43.9851,23.0942,14.5446,247.7751,0,21.8522,13.4125,0.0504
2016/10/6 6:35,1.319,0.7779,12.2303,44.8287,39.8945,15.3782,163.8598,0,30.7952,15.6863,0.0783
2016/10/6 6:40,1.472,0.914,12.4861,43.9812,38.4275,16.4925,241.8147,0,42.2663,17.521,0.1235
2016/10/6 6:45,1.6687,1.1968,12.7382,43.6127,34.728,20.0601,261.0046,0,57.1103,19.8946,0.1938
2016/10/6 6:50,1.696,0.9222,13.1155,43.0033,26.4089,21.8145,175.3373,0,71.985,20.8252,0.272
2016/10/6 6:55,1.9323,0.8716,13.5932,43.2753,27.2082,22.7706,187.0201,0,90.9381,23.0859,0.363
2016/10/6 7:00,2.2837,0.9695,13.7305,41.6516,42.2869,22.5829,238.9994,0,113.8676,25.6278,0.4685
2016/10/6 7:05,2.702,1.0574,14.0053,42.1755,50.4637,22.5869,218.9804,0,138.0847,27.7307,0.5833
2016/10/6 7:10,3.204,0.9778,14.2422,40.6919,77.6815,22.997,165.4931,0,163.2156,29.3582,0.7093
2016/10/6 7:15,3.7277,0.8281,14.6209,39.9512,135.7076,21.7908,228.2382,0,188.9687,30.5486,0.8409
2016/10/6 7:20,4.2467,0.8839,15.0584,39.0435,223.3018,19.628,130.8309,0,215.8391,32.2431,0.9753
2016/10/6 7:25,4.8,0.7751,15.4917,38.2059,250.0685,22.7153,171.8167,0,240.0493,32.0539,1.1102
2016/10/6 7:30,5.343,0.7282,16.207,36.818,275.7077,24.7686,183.6617,0,265.5529,33.2079,1.2486
2016/10/6 7:35,5.9157,0.8537,17.2436,33.5715,301.1031,26.6897,118.8897,0,294.332,34.1185,1.3871
2016/10/6 7:40,6.4717,0.7452,18.8572,30.2015,325.3829,28.5974,161.1501,0,322.7419,35.8511,1.5244
2016/10/6 7:45,6.993,0.9841,19.8836,28.5203,349.383,30.4379,174.4345,0,351.7518,39.1152,1.6593
2016/10/6 7:50,7.4877,0.9705,19.9007,27.7687,375.2957,33.6765,103.2704,0,377.2845,39.9895,1.7909
2016/10/6 7:55,8.0113,0.9493,19.9439,28.1511,400.067,35.272,133.9921,0,400.6203,39.971,1.9189
2016/10/6 8:00,8.5247,1.1225,20.3497,27.356,424.4618,37.8048,152.7542,0,423.3305,40.2362,2.0456
2016/10/6 8:05,9.0517,1.8705,20.533,26.4081,460.0398,41.372,132.6541,0,446.0628,41.7521,2.1749
2016/10/6 8:10,9.566,2.7348,21.2129,25.6872,482.2461,41.9807,49.194,0,474.0902,47.6602,2.3028
2016/10/6 8:15,10.125,4.0823,21.5192,23.02,500.2087,46.5293,46.3858,0,502.5743,54.5023,2.443
2016/10/6 8:20,10.652,5.2824,21.478,23.1361,514.5466,49.0422,65.0592,0,526.8845,57.5253,2.5744
2016/10/6 8:25,11.1293,3.6861,21.7304,22.9449,536.4503,50.0098,45.759,0,548.0197,56.7984,2.6917
2016/10/6 8:30,11.5863,3.4755,22.3491,22.4887,554.753,47.5894,79.5026,0,569.1039,56.1102,2.8016
2016/10/6 8:35,12.0537,2.6089,22.7526,21.6337,575.0353,47.4838,57.8826,0,591.6393,56.8177,2.9177
2016/10/6 8:40,12.5293,3.3737,22.3808,21.9843,600.0533,52.3989,56.3044,0,614.0609,58.1501,3.033
2016/10/6 8:45,12.9353,2.6814,22.5337,21.8685,619.618,52.2892,45.8836,0,635.291,57.5637,3.1328
2016/10/6 8:50,13.3443,2.6715,22.8119,21.6539,637.7835,51.4272,90.7183,0,655.8691,55.5644,3.2321
2016/10/6 8:55,13.736,2.4347,23.3742,21.1915,655.8323,51.5786,44.6913,0,676.7098,55.6121,3.3304
2016/10/6 9:00,14.1187,2.6431,23.6725,20.7153,676.2478,53.9568,67.1223,0,697.4361,56.2369,3.4253
2016/10/6 9:05,14.5037,2.864,23.9752,20.5615,697.7075,56.9564,87.2498,0,719.4384,57.7093,3.5241
2016/10/6 9:10,14.8963,3.9771,24.1655,19.8648,720.3654,63.1792,39.7649,0,740.4566,58.1513,3.6208
2016/10/6 9:15,15.295,2.6252,24.4987,19.7908,739.5492,63.5156,84.9918,0,761.0627,58.8729,3.7152
2016/10/6 9:20,15.708,3.0733,24.7275,19.1821,759.2911,65.0421,61.1151,0,775.3682,60.7667,3.814
2016/10/6 9:25,16.0623,3.33,24.735,18.7939,779.0209,67.0346,61.021,0,788.1736,60.7885,3.9007
2016/10/6 9:30,16.421,4.252,25.3614,17.2031,795.571,64.4152,60.9269,0,805.7787,61.6329,3.9884
2016/10/6 9:35,16.83,4.2808,25.5555,16.6861,813.0986,62.5556,60.8328,0,826.2639,63.1541,4.0884
2016/10/6 9:40,17.1953,3.515,25.7071,16.875,829.3446,62.2937,60.7387,0,845.9618,64.1684,4.177
2016/10/6 9:45,17.5597,4.1852,25.931,15.1352,848.6563,63.0555,48.0507,0,866.0947,65.4333,4.2659
2016/10/6 9:50,17.7847,4.1568,25.3174,16.1999,869.6488,69.942,65.4404,0,883.7149,66.8294,4.3267
2016/10/6 9:55,18.032,3.6234,25.7886,14.8582,881.9473,66.271,54.2005,0,900.0515,67.2076,4.3877
2016/10/6 10:00,18.2673,3.4157,26.1536,14.5,895.2507,65.2988,71.705,0,916.2911,67.7291,4.4432
2016/10/6 10:05,18.442,3.376,26.2947,14.5827,908.2795,64.9735,61.7316,0,931.8767,68.6164,4.4939
2016/10/6 10:10,18.7203,3.3781,26.3171,14.9206,929.3163,68.7321,68.8657,0,947.9079,69.9483,4.5682
2016/10/6 10:15,18.872,4.1136,26.1609,14.8921,946.1265,70.7101,50.7881,0,960.3209,68.8432,4.6003
2016/10/6 10:20,19.0097,3.5985,26.5828,14.5863,954.3446,64.5939,71.6741,0,973.343,68.9212,4.6353
2016/10/6 10:25,19.15,3.2971,26.5643,14.6232,967.4861,64.8062,71.8943,0,987.2313,69.2219,4.6672
2016/10/6 10:30,19.32,2.9831,27.4214,14.2217,977.7812,63.606,130.253,0,1000.8867,70.305,4.7076
2016/10/6 10:35,19.5463,4.2906,27.6207,14.0759,992.1135,66.215,125.8708,0,1014.663,73.0144,4.7616
2016/10/6 10:40,19.7763,3.5774,27.7398,13.902,1006.5832,68.7467,198.6717,0,1031.7039,75.9319,4.8119
2016/10/6 10:45,19.9893,3.9797,27.5575,13.6538,1020.5756,69.0532,116.2173,0,1048.1089,78.1479,4.8665
2016/10/6 10:50,20.1867,3.8743,27.7144,13.586,1030.8347,69.6229,108.0635,0,1065.6318,82.8265,4.9235
2016/10/6 10:55,20.4863,4.0626,27.2258,13.443,1050.6566,77.7699,78.7275,0,1083.2095,87.2041,4.9929
2016/10/6 11:00,20.5347,2.6505,26.956,13.568,1058.6483,77.7663,81.5954,0,1093.0796,85.9826,5.001
2016/10/6 11:05,20.7173,3.0519,27.4709,13.7001,1059.4674,70.625,89.9161,0,1104.5264,86.23,5.0411
2016/10/6 11:10,20.7463,2.8266,27.3009,13.4997,1069.9713,73.9115,103.3602,0,1111.7437,83.5846,5.0532
2016/10/6 11:15,20.6833,2.1285,27.7057,13.3126,1075.7483,71.3912,211.6211,0,1118.5319,78.8262,5.033
2016/10/6 11:20,20.914,3.182,28.1256,13.1507,1084.494,72.5532,77.132,0,1130.7422,80.4481,5.0958
2016/10/6 11:25,21.1407,3.9912,28.1481,13.0815,1097.844,79.4936,63.3771,0,1140.0693,80.1817,5.1447
2016/10/6 11:30,21.1793,2.6205,28.6838,12.4927,1100.7141,77.3113,82.5093,0,1156.1478,78.169,5.1499
2016/10/6 11:35,21.1947,3.2404,28.1364,12.8155,1108.984,83.0683,83.7545,0,1168.4105,76.574,5.1598
2016/10/6 11:40,21.309,3.1817,28.3705,12.9369,1115.3877,83.0276,108.5775,0,1176.8097,75.4377,5.1866
2016/10/6 11:45,21.2127,2.8654,28.8014,12.1527,1116.8413,81.5347,96.9673,0,1180.3129,73.4053,5.1733
2016/10/6 11:50,21.2493,2.9155,29.1486,12.0113,1121.3818,81.2692,102.1851,0,1185.2307,72.4545,5.176
2016/10/6 11:55,21.306,3.1711,29.4613,12.1675,1125.1382,84.0018,104.4867,0,1186.0757,70.8764,5.1894
2016/10/6 12:00,21.2773,3.015,29.1868,12.5108,1125.0917,86.0704,132.6285,0,1186.4935,69.7548,5.1713
2016/10/6 12:05,21.3603,3.1335,29.7035,12.3681,1130.2214,84.2149,64.0018,0,1194.0114,71.7462,5.1908
2016/10/6 12:10,21.537,3.3343,29.1863,12.3318,1140.3978,87.6258,55.3519,0,1201.8448,74.4563,5.2363
2016/10/6 12:15,21.626,3.4222,29.2632,12.329,1143.1909,87.6371,161.3568,0,1205.085,73.765,5.2613
2016/10/6 12:20,21.5747,2.8719,29.7685,11.8354,1137.2487,83.5382,155.3213,0,1201.3489,70.3085,5.2431
2016/10/6 12:25,21.6803,3.3994,29.3768,11.9374,1144.4038,90.6478,73.0111,0,1206.1245,74.6517,5.2772
2016/10/6 12:30,21.716,3.3189,29.1701,12.1268,1143.2729,89.5968,71.4609,0,1208.6851,77.0145,5.2821
2016/10/6 12:35,21.5927,2.1916,29.6464,11.6165,1139.7911,86.6201,96.902,0,1205.3961,73.8177,5.2493
2016/10/6 12:40,21.469,2.1537,29.2715,11.7312,1134.5842,88.3995,157.1387,0,1199.1514,72.1984,5.2106
2016/10/6 12:45,21.2463,2.5059,29.6879,11.8614,1128.1115,85.813,118.3069,0,1190.4548,69.4762,5.1652
2016/10/6 12:50,21.166,2.3041,29.7772,11.8705,1123.5823,91.2389,234.5887,0,1187.1581,72.1774,5.1433
2016/10/6 12:55,21.4617,4.4354,29.9351,10.9026,1127.4891,92.2385,54.19,0,1191.9795,78.2624,5.2118
2016/10/6 13:00,21.62,4.6118,29.4819,11.0004,1131.4098,99.9766,54.2498,0,1191.8503,82.3035,5.2439
2016/10/6 13:05,21.464,3.1946,30.2169,10.9893,1114.6019,90.0139,39.8225,0,1185.1483,82.644,5.2207
2016/10/6 13:10,21.1817,1.917,30.8686,10.4791,1100.8992,83.2586,73.895,0,1167.9541,80.3376,5.1456
2016/10/6 13:15,20.9787,2.3402,30.9948,10.4721,1090.9696,82.1504,172.5321,0,1145.6073,80.8572,5.0921
2016/10/6 13:20,20.805,2.7176,30.0518,10.8599,1085.1924,80.2529,91.3132,0,1133.0671,81.3478,5.0546
2016/10/6 13:25,21.0503,3.9176,29.8969,10.2028,1092.4615,87.1302,79.4853,0,1133.2994,86.7916,5.1216
2016/10/6 13:30,20.9647,2.5532,30.1441,10.258,1078.1376,76.3585,132.5218,0,1123.6802,86.7181,5.0897
2016/10/6 13:35,20.802,2.3093,30.2015,10.3636,1064.9949,69.9432,136.5052,0,1114.7671,85.0651,5.042
2016/10/6 13:40,20.5533,2.5803,30.0722,10.5542,1052.8148,72.6815,85.9982,0,1102.9622,85.8815,4.9811
2016/10/6 13:45,20.5513,3.1686,30.7838,10.4511,1035.8372,71.1511,73.2622,0,1088.1332,87.8223,4.9749
2016/10/6 13:50,20.5327,4.1779,30.1608,10.1555,1040.4059,80.6108,70.3743,0,1080.7938,88.8613,4.97
2016/10/6 13:55,20.4667,3.3081,30.0652,10.3497,1031.8521,80.2994,93.8754,0,1073.6144,87.9286,4.9539
2016/10/6 14:00,20.1663,2.8356,30.2601,10.3494,1015.3446,72.4399,109.2281,0,1058.9106,80.9203,4.8806
2016/10/6 14:05,19.8277,2.7416,30.1733,9.8863,1002.7605,71.7231,104.0944,0,1042.5809,76.0252,4.7961
2016/10/6 14:10,19.517,2.4237,30.4841,10.1293,980.8223,65.6535,124.0159,0,1023.761,74.0228,4.7165
2016/10/6 14:15,19.432,3.0696,30.6165,10.3084,961.7332,68.332,102.7179,0,1008.0764,75.5699,4.6939
2016/10/6 14:20,19.3083,3.6168,30.1367,9.616,954.0927,73.6606,84.3824,0,993.6312,75.7388,4.664
2016/10/6 14:25,18.9533,3.3897,30.2148,9.7014,932.347,68.1179,93.5945,0,976.3305,73.6203,4.5789
2016/10/6 14:30,18.974,4.5412,30.5196,9.3804,927.4642,73.2439,53.5429,0,967.5316,73.6788,4.5822
2016/10/6 14:35,18.935,3.5175,30.4298,9.2742,923.3339,76.077,107.3389,0,968.2754,73.6881,4.5697
2016/10/6 14:40,18.5437,2.5727,30.3652,8.6653,908.401,73.019,114.1136,0,962.8788,71.0715,4.4829
2016/10/6 14:45,18.1123,2.18,30.7128,8.1859,882.6151,73.111,193.9839,0,947.8337,68.8449,4.3756
2016/10/6 14:50,17.7567,2.9165,30.8968,8.763,877.196,76.118,92.553,0,928.4839,68.9224,4.2838
2016/10/6 14:55,17.5187,3.1462,30.8553,9.2053,865.8368,77.019,102.4406,0,910.2939,68.4279,4.2289
2016/10/6 15:00,17.3873,3.4203,30.9542,9.2557,849.2173,78.4345,146.4578,0,890.9436,69.6012,4.2025
2016/10/6 15:05,17.0747,3.285,30.6441,9.2899,832.7499,78.6834,123.4068,0,869.9193,67.4569,4.1269
2016/10/6 15:10,16.7763,3.6924,30.9096,8.9428,812.6317,75.8556,76.7062,0,850.1093,66.7702,4.0506
2016/10/6 15:15,16.4703,3.9399,30.8734,8.6126,795.673,72.5085,109.7186,0,832.3208,65.1958,3.9777
2016/10/6 15:20,16.3837,5.1504,30.6834,7.8627,787.9513,78.4511,104.0993,0,816.213,66.2519,3.952
2016/10/6 15:25,16.0597,4.1509,30.7994,8.2415,768.1216,75.1483,86.1751,0,793.2531,64.114,3.8697
2016/10/6 15:30,15.5823,3.749,30.8167,7.9455,742.9391,68.2128,92.1174,0,768.4402,60.912,3.7486
2016/10/6 15:35,15.1743,4.0297,30.3505,8.5708,722.0769,66.8711,89.0143,0,744.8606,59.7482,3.6496
2016/10/6 15:40,14.803,4.1696,30.49,8.817,702.5449,64.0551,127.6628,0,721.954,58.8267,3.5622
2016/10/6 15:45,14.362,3.4109,30.4316,8.7344,678.574,60.177,131.7162,0,698.9089,58.2033,3.455
2016/10/6 15:50,14.0227,3.9102,30.3713,8.9008,659.6631,59.8537,91.6992,0,678.9357,57.921,3.3658
2016/10/6 15:55,13.653,4.0285,30.4991,9.017,640.0801,59.6241,76.5556,0,659.1599,59.4889,3.2777
2016/10/6 16:00,13.1903,2.2559,30.9479,8.9535,614.0398,54.9527,122.8896,0,635.4845,58.134,3.1668
2016/10/6 16:05,12.737,2.9426,31.5037,8.571,593.2144,50.0756,84.6314,0,614.9744,56.3534,3.0535
2016/10/6 16:10,12.348,3.7042,30.5878,8.8831,580.1284,56.5552,91.5897,0,593.0217,57.0482,2.9533
2016/10/6 16:15,11.899,2.6244,30.3914,8.9659,557.9984,55.5374,78.5071,0,569.6028,55.994,2.8466
2016/10/6 16:20,11.462,2.8886,30.3777,9.1622,535.4884,51.9799,90.2781,0,548.4045,55.2415,2.7402
2016/10/6 16:25,10.9487,2.2636,30.4806,8.9523,512.0421,49.9441,65.0135,0,524.6151,52.9568,2.615
2016/10/6 16:30,10.4777,2.46,30.4975,9.0935,486.7303,49.1052,78.5635,0,503.1972,53.1999,2.4995
2016/10/6 16:35,9.9577,2.2738,30.4863,9.0095,465.312,49.2454,254.8762,0,480.4629,50.9861,2.3744
2016/10/6 16:40,9.448,2.0701,30.8609,9.1615,442.7214,46.004,146.1833,0,460.8492,50.6021,2.2541
2016/10/6 16:45,8.9893,3.9423,30.8202,8.9585,423.498,46.6566,53.299,0,440.999,50.5899,2.1428
2016/10/6 16:50,8.4923,2.9665,30.7695,8.9584,402.0538,45.1805,72.4035,0,419.2635,50.4561,2.0227
2016/10/6 16:55,7.9637,2.1842,30.7086,8.7854,376.3432,44.3477,155.8203,0,396.4233,48.2538,1.8928
2016/10/6 17:00,7.437,2.0896,30.6647,8.945,353.8317,43.3565,242.8368,0,372.7275,46.0464,1.7648
2016/10/6 17:05,6.8777,1.6931,30.8838,8.7848,327.4662,42.0811,191.7006,0,350.1454,43.7756,1.6309
2016/10/6 17:10,6.3297,1.9398,30.8823,8.6436,301.5069,40.8602,179.7755,0,328.1017,42.8632,1.5002
2016/10/6 17:15,5.79,3.2334,30.2918,9.0174,285.732,42.7724,73.2405,0,307.8479,44.4424,1.3706
2016/10/6 17:20,5.2423,2.3426,29.8493,9.0604,264.6887,42.2485,79.7541,0,286.6807,44.2176,1.2388
2016/10/6 17:25,4.7937,2.0273,29.9797,8.992,237.6911,37.1721,83.1697,0,261.8408,42.5944,1.1113
2016/10/6 17:30,4.3277,2.3893,29.7912,9.1057,216.9941,37.9125,63.8893,0,237.365,41.245,0.9826
2016/10/6 17:35,3.8,1.8432,29.6824,9.1843,191.7779,34.4919,84.4299,0,212.4986,38.6116,0.8536
2016/10/6 17:40,3.289,4.2086,29.6511,9.4174,169.9575,34.7491,128.0733,0,189.0342,37.7148,0.7294
2016/10/6 17:45,2.8037,2.6685,29.4179,9.2533,151.0479,36.2646,94.6411,0,166.2934,37.2519,0.6097
2016/10/6 17:50,2.3617,2.509,29.2895,9.3818,128.6483,33.4026,104.7881,0,142.4223,35.3019,0.4963
2016/10/6 17:55,1.981,2.1944,29.2148,9.6316,108.1877,30.8864,58.6228,0,119.7566,32.2164,0.3807
2016/10/6 18:00,1.4703,1.8016,29.0967,9.6584,87.7652,28.1314,96.2985,0,96.7059,30.0814,0.176
2016/10/6 18:05,1.3973,3.2442,28.7321,10.2492,70.0844,28.7757,127.238,0,61.5579,30.1772,0.0971
2016/10/6 18:10,1.3167,2.5412,28.485,10.2855,61.1106,27.2803,81.3721,0,42.1633,28.2992,0.0799
2016/10/6 18:15,1.265,1.6252,28.2563,10.632,44.9418,23.9594,88.1083,0,32.1347,24.8733,0.0628
2016/10/6 18:20,1.2253,1.7917,27.9035,10.9421,27.0311,23.7645,91.6737,0,26.2242,21.0422,0.0497
2016/10/6 18:25,1.1553,2.0849,27.5762,11.1661,21.4283,20.6105,77.8348,0,21.1556,17.1378,0.0342
2016/10/6 18:30,1.1073,1.5919,27.2712,11.3938,16.9722,16.5246,81.6931,0,18.0998,14.7408,0.019
2016/10/6 18:35,1.018,1.1974,26.5494,12.4287,14.557,14.0239,81.602,0,15.4069,12.2179,0.0048
2016/10/6 18:40,0.889,1.1674,25.5664,13.4782,11.7693,11.386,77.8875,0,12.3817,9.3406,-0.0011
2016/10/6 18:45,0.3003,1.1566,24.5355,14.1597,9.464,9.0255,79.5786,0,9.824,6.7875,0
2016/10/6 18:50,0.3,1.1574,23.8022,14.5621,7.6131,7.2836,119.8063,0,7.9888,5.1007,0
2016/10/6 18:55,0.3,1.6065,23.1989,15.1006,6.6236,6.4285,125.0053,0,6.9649,4.0404,0
2016/10/6 19:00,0.3,1.3877,22.7464,16.1476,5.7715,5.444,84.325,0,6.2772,3.3078,0
2016/10/6 19:05,0.3,1.5582,22.4506,17.1844,5.3087,4.9666,35.8557,0,6.1117,3.1022,0
2016/10/6 19:10,0.3,1.8269,22.1175,17.6264,4.5233,4.0174,33.5359,0,6.0203,3.0215,0
2016/10/6 19:15,0.3,1.6209,21.8542,17.8658,4.3352,3.8846,46.0563,0,5.613,2.4835,0
2016/10/6 19:20,0.3,1.7421,21.6107,18.3198,3.9659,3.5576,41.0079,0,5.3516,2.2871,0
2016/10/6 19:25,0.3,1.7017,21.2837,18.9869,3.9013,3.345,46.535,0,5.1716,2.081,0
2016/10/6 19:30,0.3,1.5655,20.8959,20.1365,3.8324,3.3717,47.2323,0,4.9603,2.0469,0
2016/10/6 19:35,0.3,1.484,20.5619,20.7416,3.2395,2.822,49.4082,0,4.6407,1.7417,0
2016/10/6 19:40,0.3,1.3674,20.3574,20.9674,2.9554,2.6412,50.3385,0,4.4388,1.4988,0
2016/10/6 19:45,0.3,1.2161,20.1298,21.6622,3.0204,2.6858,47.7819,0,4.2552,1.113,0
2016/10/6 19:50,0.3,1.2425,19.9431,21.9876,3.0724,2.679,44.2601,0,4.1711,1.1886,0
2016/10/6 19:55,0.3,1.6269,19.9301,21.5658,2.3181,1.9319,41.9086,0,4.0199,1.0191,0
2016/10/6 20:00,0.3,1.5754,19.7042,22.2971,2.4675,2.1835,50.4886,0,4.0961,1.1096,0
2016/10/6 20:05,0.3,1.4118,19.5983,22.8726,2.0143,1.6207,45.059,0,3.8674,0.9435,0
2016/10/6 20:10,0.3,1.353,19.5462,23.1412,2.0027,1.6129,43.3297,0,3.8053,0.9412,0
2016/10/6 20:15,0.3,2.0172,19.2952,23.4468,2.2253,1.8226,45.2708,0,3.7968,0.9313,0
2016/10/6 20:20,0.3,1.9021,18.9853,24.2142,2.5294,2.0912,47.6827,0,3.8,0.9108,0
2016/10/6 20:25,0.3,2.2934,18.7882,24.4447,1.8784,1.5499,53.9019,0,3.6553,0.7893,0
2016/10/6 20:30,0.3,2.2325,18.788,24.7448,1.2038,0.8783,53.8036,0,3.2674,0.6108,0
2016/10/6 20:35,0.3,2.3467,18.7931,24.719,1.6313,1.2463,52.2557,0,3.2956,0.6875,0
2016/10/6 20:40,0.3,2.5606,18.7785,23.8639,1.2549,0.8296,45.9585,0,3.1608,0.4911,0
2016/10/6 20:45,0.3,2.6664,18.8371,22.8406,0.782,0.5006,51.1227,0,2.6547,0.2875,0
2016/10/6 20:50,0.3,2.5875,18.9394,21.9076,0.7458,0.4837,56.339,0,2.2499,0.1804,0
2016/10/6 20:55,0.3,1.8698,18.8682,21.6996,1.7893,1.3715,59.3092,0,2.172,0.1422,0
2016/10/6 21:00,0.3,1.0679,18.8026,22.0674,2.13,1.7178,57.813,0,2.2455,0.1854,0
2016/10/6 21:05,0.3,1.3507,19.0283,22.3347,2.1215,1.7128,63.8463,0,2.4366,0.1731,0
2016/10/6 21:10,0.3,1.2141,19.0672,22.0545,1.7041,1.3269,73.2742,0,2.4467,0.1746,0
2016/10/6 21:15,0.3,1.4988,18.9382,22.3683,1.7893,1.4226,65.2808,0,2.485,0.2281,0
2016/10/6 21:20,0.3,1.7347,18.6583,22.9051,1.9541,1.4981,59.8642,0,2.5277,0.2684,0
2016/10/6 21:25,0.3,1.8032,18.7095,23.1686,0.7574,0.6464,66.873,0,2.1161,0.1578,0
2016/10/6 21:30,0.3,1.3859,19.4716,21.6913,0.3682,0.4564,72.7469,0,2.1929,0.1544,0
2016/10/6 21:35,0.3,1.4275,19.5374,21.8505,0.9975,0.6598,68.5704,0,2.471,0.1825,0
2016/10/6 21:40,0.3,1.4129,19.2623,22.2673,0.9458,0.5911,69.3996,0,2.5489,0.1881,0
2016/10/6 21:45,0.3,1.3411,19.1071,22.6056,1.3616,0.9895,69.1478,0,2.7999,0.327,0
2016/10/6 21:50,0.3,1.6784,18.932,23.7578,0.9056,0.5947,67.3977,0,2.7252,0.3029,0
2016/10/6 21:55,0.3,1.8273,19.2885,22.5496,0.3987,0.4601,67.3885,0,2.6189,0.2512,0
2016/10/6 22:00,0.3,1.2957,19.593,21.5937,0.7289,0.6242,73.4367,0,2.7218,0.3276,0
2016/10/6 22:05,0.3,1.1942,19.4054,21.2687,1.9496,1.499,76.1006,0,2.9248,0.3992,0
2016/10/6 22:10,0.3,1.5871,19.118,22.4268,1.8866,1.4853,66.8953,0,2.8646,0.3135,0
2016/10/6 22:15,0.3,1.8516,18.9201,23.2341,0.7486,0.5894,66.2992,0,2.6185,0.1546,0
2016/10/6 22:20,0.3,1.932,19.3228,21.8209,0.5684,0.4685,57.6702,0,2.4719,0.1784,0
2016/10/6 22:25,0.3,2.288,20.0106,20.8395,0.4376,0.4672,61.4463,0,2.2635,0.1445,0
2016/10/6 22:30,0.3,2.3073,20.9401,19.2791,0.3299,0.4741,60.1581,0,2.1703,0.1215,0
2016/10/6 22:35,0.3,1.601,21.0082,19.2015,0.7103,0.6402,51.9828,0,2.3133,0.1665,0
2016/10/6 22:40,0.3,1.5202,20.547,19.7677,1.5149,1.1935,61.9051,0,2.7204,0.3451,0
2016/10/6 22:45,0.3,1.3545,20.0528,20.8558,2.3454,1.9912,67.0211,0,2.9531,0.4335,0
2016/10/6 22:50,0.3,0.8197,19.6577,21.0577,2.7375,2.3131,52.3204,0,3.3008,0.6006,0
2016/10/6 22:55,0.3,0.8479,19.3115,21.9418,2.6792,2.2154,61.6888,0,3.2197,0.5269,0
2016/10/6 23:00,0.3,0.7721,19.1046,22.2738,2.8034,2.4568,65.7358,0,3.6846,0.8117,0
2016/10/6 23:05,0.3,0.7697,18.7149,23.0612,2.8889,2.4633,60.0543,0,4.2368,1.191,0
2016/10/6 23:10,0.3,0.9421,18.4913,23.2304,2.2167,1.7485,49.3975,0,3.9491,1.1122,0
2016/10/6 23:15,0.3,1.2721,18.5554,23.4821,1.7257,1.369,40.7314,0,3.7689,1.0484,0
2016/10/6 23:20,0.3,1.2061,18.5521,23.4728,1.1974,0.8451,56.2816,0,3.1286,0.5962,0
2016/10/6 23:25,0.3,1.1413,18.5203,23.4431,1.5992,1.2383,54.2624,0,2.7216,0.3381,0
2016/10/6 23:30,0.3,1.4382,18.7058,23.4599,1.1644,0.8045,46.7706,0,2.4601,0.1777,0
2016/10/6 23:35,0.3,2.3141,20.4909,21.264,0.3971,0.4631,53.8728,0,1.9962,0.1765,0
2016/10/6 23:40,0.3,2.367,21.8111,19.1109,0.3304,0.4692,46.7054,0,1.824,0.131,0
2016/10/6 23:45,0.3,2.3807,22.2632,18.3673,0.3326,0.4789,56.4577,0,1.7611,0.1338,0
2016/10/6 23:50,0.3,2.916,22.7606,17.612,0.3356,0.4962,59.8401,0,1.7341,0.1244,0
2016/10/6 23:55,0.3,2.8838,22.8399,17.5701,0.3432,0.5017,63.2619,0,1.7309,0.1264,0
2016/10/7 0:00,0.3,3.0032,22.7925,17.5716,0.4408,0.5028,50.6055,0,1.7206,0.132,0
2016/10/7 0:05,0.3,3.1905,22.8727,17.5254,0.3756,0.5061,48.3855,0,1.8092,0.11,0
2016/10/7 0:10,0.3,3.2566,22.7527,17.7121,0.5924,0.5297,43.549,0,2.1033,0.1201,0
2016/10/7 0:15,0.3,3.0292,22.6158,17.8749,0.9702,0.6174,55.2771,0,2.4278,0.2246,0
2016/10/7 0:20,0.3,3.31,22.5124,18.0183,1.0813,0.7291,43.4573,0,2.9175,0.352,0
2016/10/7 0:25,0.3,2.9718,22.2843,18.3836,1.3496,0.99,59.6062,0,3.2209,0.5338,0
