date,Current_Phase_Average,Weather_Temperature_Celsius,Weather_Relative_Humidity,Global_Horizontal_Radiation,Diffuse_Horizontal_Radiation,Wind_Direction,Weather_Daily_Rainfall,Radiation_Global_Tilted,Radiation_Diffuse_Tilted,power
2013/5/26 12:00,23.0067,15.7216,38.4013,761.9043,56.3688,79.3556,0,8.5323,7.87,5.4998
2013/5/26 12:05,23.0973,15.8006,38.835,764.0674,54.7608,80.8046,0,8.533,7.8708,5.5257
2013/5/26 12:10,23.1573,15.7941,38.1249,768.0997,55.7946,76.7898,0,8.5338,7.8716,5.5383
2013/5/26 12:15,23.178,15.7488,38.6781,771.343,53.4733,75.0035,0,8.5345,7.8725,5.5408
2013/5/26 12:20,23.236,16.0728,37.1246,773.8412,53.4372,96.7191,0,8.5352,7.8733,5.5583
2013/5/26 12:25,23.2887,16.1724,36.3796,776.5309,51.5695,86.0728,0,8.5359,7.8742,5.5705
2013/5/26 12:30,23.2667,16.3122,34.6527,773.9667,51.1037,94.6337,0,8.5366,7.875,5.5629
2013/5/26 12:35,23.276,16.2674,34.2615,771.2814,51.2856,108.1773,0,8.5373,7.8758,5.5617
2013/5/26 12:40,23.296,16.4154,33.657,769.9911,52.2818,99.1496,0,8.538,7.8767,5.5701
2013/5/26 12:45,23.312,16.5459,33.5673,763.7162,51.3963,95.3902,0,8.5387,7.8775,5.5743
2013/5/26 12:50,23.2147,16.6322,33.4671,755.5056,51.6706,80.7388,0,8.5394,7.8783,5.5587
2013/5/26 12:55,23.1707,16.5872,33.6492,754.5515,53.772,86.8417,0,8.5401,7.8792,5.5493
2013/5/26 13:00,23.1093,16.7792,32.2665,753.5353,55.4439,89.6091,0,8.5408,7.88,5.5345
2013/5/26 13:05,23.0293,16.9862,31.0891,758.5441,66.3884,89.3557,0,8.5416,7.8809,5.5151
2013/5/26 13:10,22.8093,16.8327,31.8795,751.822,66.4853,86.455,0,8.5423,7.8817,5.4661
2013/5/26 13:15,22.6193,17.0042,31.6073,747.1164,65.5345,101.2279,0,8.543,7.8825,5.421
2013/5/26 13:20,22.4767,17.1055,31.2467,740.7895,59.2973,91.2717,0,8.5437,7.8834,5.3886
2013/5/26 13:25,22.3793,17.3674,30.2267,735.621,54.8097,108.2083,0,8.5444,7.8842,5.3631
2013/5/26 13:30,22.3233,17.2479,30.9106,733.0523,55.6275,89.5382,0,8.5451,7.8851,5.3459
2013/5/26 13:35,22.1693,17.3875,31.5859,722.0424,51.4335,84.6763,0,8.5458,7.8859,5.3076
2013/5/26 13:40,22.0093,17.5757,30.0971,714.9379,49.6231,82.2642,0,8.5465,7.8867,5.2711
2013/5/26 13:45,21.7767,17.3731,30.5768,706.0292,49.3536,93.7709,0,8.5472,7.8876,5.2166
2013/5/26 13:50,21.564,17.8674,30.1698,697.1046,48.3534,105.4187,0,8.5479,7.8884,5.1623
2013/5/26 13:55,21.388,17.7552,29.5201,693.105,51.1256,95.6897,0,8.5486,7.8892,5.1195
2013/5/26 14:00,21.266,17.7573,29.5506,684.5345,50.7331,108.872,0,8.5493,7.8901,5.0901
2013/5/26 14:05,21.0667,17.8018,28.7748,674.69,50.9844,87.5689,0,8.5501,7.8909,5.0435
2013/5/26 14:10,20.8373,17.7176,29.3559,662.5471,49.9317,93.2638,0,8.5508,7.8918,4.9861
2013/5/26 14:15,20.6073,18.1221,29.2797,650.4967,47.9667,97.3041,0,8.5515,7.8926,4.9302
2013/5/26 14:20,20.356,18.0306,28.784,641.0988,47.7111,97.1187,0,8.5522,7.8934,4.866
2013/5/26 14:25,20.0473,18.1367,28.7345,629.9341,48.8518,92.6211,0,8.5529,7.8943,4.7929
2013/5/26 14:30,19.864,18.1298,28.3787,621.7236,49.868,84.019,0,8.5536,7.8951,4.746
2013/5/26 14:35,19.6247,18.2979,27.8211,604.1104,49.2874,93.1001,0,8.5543,7.8959,4.6897
2013/5/26 14:40,19.2833,18.6496,28.0518,583.4937,47.5672,100.015,0,8.555,7.8968,4.6055
2013/5/26 14:45,18.9607,18.217,28.5646,574.6006,53.0204,99.2616,0,8.5557,7.8976,4.527
2013/5/26 14:50,18.6933,18.3133,27.0909,574.2899,51.1781,99.3369,0,8.5564,7.8985,4.4612
2013/5/26 14:55,18.4007,18.3645,27.5596,577.533,51.0279,100.9154,0,8.5571,7.8993,4.39
2013/5/26 15:00,18.024,18.3742,27.7102,564.2515,49.6346,101.3023,0,8.5578,7.9001,4.303
2013/5/26 15:05,17.7193,18.362,26.947,552.7167,49.4097,70.2959,0,8.5586,7.901,4.2295
2013/5/26 15:10,17.35,18.4805,27.3018,537.4963,50.2564,96.0558,0,8.5593,7.9018,4.1401
2013/5/26 15:15,16.9613,18.6915,27.4637,518.9692,47.9522,106.0702,0,8.56,7.9026,4.0462
2013/5/26 15:20,16.546,18.603,27.2103,500.722,44.2778,88.9937,0,8.5607,7.9035,3.9456
2013/5/26 15:25,16.162,18.6829,26.8857,487.1187,42.7206,78.1912,0,8.5614,7.9043,3.8513
2013/5/26 15:30,15.7533,18.6285,26.7837,473.5148,42.8924,92.6888,0,8.5621,7.9052,3.7534
2013/5/26 15:35,15.3313,18.6531,26.7838,456.5468,41.764,109.6764,0,8.5628,7.906,3.6533
2013/5/26 15:40,14.9253,18.5946,27.2333,441.3234,39.2253,105.1549,0,8.5635,7.9068,3.5535
2013/5/26 15:45,14.4873,18.8705,26.9069,427.8142,37.6369,90.5139,0,8.5642,7.9077,3.4433
2013/5/26 15:50,14.0213,18.567,26.5293,416.1786,40.4794,70.6961,0,8.5649,7.9085,3.3345
2013/5/26 15:55,13.2013,18.5068,26.6981,399.3553,39.782,78.366,0,8.5656,7.9094,3.1347
2013/5/26 16:00,12.0007,18.5626,25.6208,381.1624,38.1039,88.7782,0,8.5663,7.9102,2.8481
2013/5/26 16:05,9.9547,18.4899,25.7853,364.0258,37.9405,87.4656,0,8.5671,7.911,2.3572
2013/5/26 16:10,8.8613,18.45,26.0746,344.9045,36.305,80.3926,0,8.5678,7.9119,2.0941
2013/5/26 16:15,8.2373,18.4138,26.0442,325.8789,34.9949,89.2272,0,8.5685,7.9127,1.9457
2013/5/26 16:20,7.7927,18.385,26.2222,306.1546,34.1116,86.6873,0,8.5692,7.9135,1.8397
2013/5/26 16:25,7.382,18.6243,25.911,286.7547,32.1752,91.4731,0,8.5699,7.9144,1.7399
2013/5/26 16:30,6.9787,18.4387,25.753,269.4108,33.5633,91.1302,0,8.5706,7.9152,1.6442
2013/5/26 16:35,6.6347,18.4564,25.9685,250.0986,30.6846,94.2255,0,8.5713,7.9161,1.5597
2013/5/26 16:40,6.7427,18.3442,26.1059,233.294,31.3018,84.67,0,8.572,7.9169,1.5863
2013/5/26 16:45,7.6053,18.1498,25.9235,214.6467,32.3497,81.2855,0,8.5727,7.9177,1.7941
2013/5/26 16:50,7.1187,18.1239,26.303,192.7228,31.5623,70.7252,0,8.5734,7.9186,1.6785
2013/5/26 16:55,6.7993,18.0728,26.9627,173.9561,30.9297,92.5807,0,8.5741,7.9194,1.601
2013/5/26 17:00,6.3367,18.0411,26.868,156.7781,29.5149,96.0353,0,8.5748,7.9202,1.4881
2013/5/26 17:05,3.588,17.8357,26.8307,139.5228,29.4941,77.7695,0,8.5756,7.9211,0.8128
2013/5/26 17:10,4.268,17.7208,27.8776,121.0336,28.0168,86.5587,0,8.5763,7.9219,0.987
2013/5/26 17:15,3.5113,17.6101,28.2787,103.6589,27.0669,81.4381,0,8.577,7.9228,0.8007
2013/5/26 17:20,3.162,17.4639,28.5723,87.1485,25.8719,95.3897,0,8.5777,7.9236,0.7128
2013/5/26 17:25,2.966,17.367,28.4616,69.7822,25.3434,109.4889,0,8.5784,7.9244,0.6631
2013/5/26 17:30,2.3913,17.1781,29.3031,41.3142,24.5762,99.588,0,8.5791,7.9253,0.5083
2013/5/26 17:35,1.2167,16.9926,29.4138,25.2924,22.1161,101.5471,0,8.5798,7.9261,0.1315
2013/5/26 17:40,1.1,16.8075,29.7864,19.7774,18.0952,91.6829,0,8.5805,7.927,0.063
2013/5/26 17:45,1.0953,16.5406,30.5863,16.5083,14.8286,90.9908,0,8.5812,7.9278,0.0468
2013/5/26 17:50,0.68,16.1665,31.7229,13.9392,12.2957,91.6569,0,8.5819,7.9286,0.0207
2013/5/26 17:55,0.3,15.8025,32.805,11.748,9.9248,100.5852,0,8.5826,7.9295,0.0001
2013/5/26 18:00,0.3,15.508,33.3314,9.5001,7.7083,107.1024,0,8.5833,7.9303,0
2013/5/26 18:05,0.3,15.1739,34.5865,7.8394,6.0535,104.0511,0,8.5841,7.9311,0
2013/5/26 18:10,0.3,14.6709,37.0092,6.9733,5.3011,105.8655,0,8.5848,7.932,0
2013/5/26 18:15,0.3,14.3064,38.8663,5.931,4.0355,107.874,0,8.5855,7.9328,0
2013/5/26 18:20,0.3,13.9593,39.2662,5.5462,3.65,115.9789,0,8.5862,7.9337,0
2013/5/26 18:25,0.3,13.6769,39.8408,5.3604,3.4776,109.4872,0,8.5869,7.9345,0
2013/5/26 18:30,0.3,13.3607,41.4398,4.8323,2.9629,106.8759,0,8.5876,7.9353,0
2013/5/26 18:35,0.3,13.2196,41.7076,3.8036,2.2622,97.7996,0,8.5883,7.9362,0
2013/5/26 18:40,0.3,12.7914,43.6479,4.0524,2.4813,95.4405,0,8.589,7.937,0
2013/5/26 18:45,0.3,12.3574,45.1906,4.4837,2.7867,86.04,0,8.5897,7.9378,0
2013/5/26 18:50,0.3,11.9381,46.5344,5.3246,3.3088,60.0015,0,8.5904,7.9387,0
2013/5/26 18:55,0.3,11.5574,46.8996,5.464,3.4969,59.0625,0,8.5911,7.9395,0
2013/5/26 19:00,0.3,11.1907,48.3903,4.7426,2.9951,49.2579,0,8.5919,7.9404,0
2013/5/26 19:05,0.3,11.1333,47.5088,4.2459,2.3918,51.044,0,8.5926,7.9412,0
2013/5/26 19:10,0.3,10.7573,50.7542,5.14,3.0907,65.0364,0,8.5933,7.942,0
2013/5/26 19:15,0.3,10.2686,53.2127,4.546,2.7086,62.9213,0,8.594,7.9429,0
2013/5/26 19:20,0.3,10.0335,54.175,3.9653,2.2204,49.0109,0,8.5947,7.9437,0
2013/5/26 19:25,0.3,9.9573,53.1169,3.4309,1.7809,26.6815,0,8.5954,7.9445,0
2013/5/26 19:30,0.3,9.6266,54.0934,4.1279,2.4678,105.4608,0,8.5961,7.9454,0
2013/5/26 19:35,0.3,9.4504,54.5092,3.9077,2.126,230.2974,0,8.5968,7.9462,0
2013/5/26 19:40,0.3,9.4314,54.7547,3.5805,1.7947,34.1416,0,8.5975,7.9471,0
2013/5/26 19:45,0.3,9.2366,55.2318,3.7619,1.8186,17.6007,0,8.5982,7.9479,0
2013/5/26 19:50,0.3,9.1379,57.6843,3.5987,1.7718,20.4646,0,8.5989,7.9487,0
2013/5/26 19:55,0.3,8.8914,59.8079,3.838,2.0339,96.131,0,8.5996,7.9496,0
2013/5/26 20:00,0.3,8.6172,62.0888,3.5621,1.7898,58.3224,0,8.6004,7.9504,0
2013/5/26 20:05,0.3,8.5344,59.6911,3.3706,1.4738,20.5137,0,8.6011,7.9513,0
2013/5/26 20:10,0.3,8.501,60.4242,3.4997,1.6784,33.2339,0,8.6018,7.9521,0
2013/5/26 20:15,0.3,8.4302,62.0897,3.5547,1.7309,59.6277,0,8.6025,7.9529,0
2013/5/26 20:20,0.3,8.3077,62.7393,3.6462,1.9908,68.8575,0,8.6032,7.9538,0
2013/5/26 20:25,0.3,8.3179,62.8455,2.9246,1.2268,44.3174,0,8.6039,7.9546,0
2013/5/26 20:30,0.3,8.2715,62.1615,2.8639,1.2087,35.1915,0,8.6046,7.9554,0
2013/5/26 20:35,0.3,8.216,60.9493,3,1.2941,32.7823,0,8.6053,7.9563,0
2013/5/26 20:40,0.3,8.0109,63.6617,3.5577,1.6204,38.5924,0,8.606,7.9571,0
2013/5/26 20:45,0.3,7.6776,65.4308,3.6585,1.8347,279.0427,0,8.6067,7.958,0
2013/5/26 20:50,0.3,7.4314,67.8915,2.9219,1.2242,236.7569,0,8.6074,7.9588,0
2013/5/26 20:55,0.3,7.5233,65.8306,2.9054,1.2049,136.0674,0,8.6081,7.9596,0
2013/5/26 21:00,0.3,7.4809,66.2077,3.0158,1.2153,209.5846,0,8.6089,7.9605,0
2013/5/26 21:05,0.3,7.3905,68.2921,3.009,1.268,236.5853,0,8.6096,7.9613,0
2013/5/26 21:10,0.3,7.4905,67.8357,2.7873,1.0463,252.5592,0,8.6103,7.9621,0
2013/5/26 21:15,0.3,7.5804,66.3786,3.0539,1.2991,247.183,0,8.611,7.963,0
2013/5/26 21:20,0.3,7.408,67.837,3.2749,1.607,240.2249,0,8.6117,7.9638,0
2013/5/26 21:25,0.3,7.3086,68.9939,2.9624,1.2369,247.7368,0,8.6124,7.9647,0
2013/5/26 21:30,0.3,7.322,68.1122,3.1189,1.3442,274.3111,0,8.6131,7.9655,0
2013/5/26 21:35,0.3,7.3383,68.0442,2.5495,0.8748,248.0969,0,8.6138,7.9663,0
2013/5/26 21:40,0.3,7.2342,70.0213,2.8289,1.1712,238.565,0,8.6145,7.9672,0
2013/5/26 21:45,0.3,7.1179,70.2344,1.9662,0.5361,147.1267,0,8.6152,7.968,0
2013/5/26 21:50,0.3,7.4507,68.7782,1.8461,0.4068,156.5193,0,8.6159,7.9688,0
2013/5/26 21:55,0.3,7.2887,69.9714,2.6448,0.9886,119.8594,0,8.6166,7.9697,0
2013/5/26 22:00,0.3,7.5473,67.1883,2.0141,0.5545,113.2867,0,8.6174,7.9705,0
2013/5/26 22:05,0.3,7.6616,66.6167,2.14,0.5352,104.5088,0,8.6181,7.9714,0
2013/5/26 22:10,0.3,7.6207,67.9651,2.5104,0.904,124.1703,0,8.6188,7.9722,0
2013/5/26 22:15,0.3,7.4584,67.182,2.5468,0.9782,121.7441,0,8.6195,7.973,0
2013/5/26 22:20,0.3,7.3645,68.8236,2.7853,1.1161,103.3317,0,8.6202,7.9739,0
2013/5/26 22:25,0.3,6.9783,70.263,3.1489,1.1877,76.2194,0,8.6209,7.9747,0
2013/5/26 22:30,0.3,6.7121,71.281,3.5802,1.7288,102.33,0,8.6216,7.9756,0
2013/5/26 22:35,0.3,6.6727,71.7949,3.3225,1.3713,236.5062,0,8.6223,7.9764,0
2013/5/26 22:40,0.3,6.6962,71.0498,2.892,1.1911,263.1972,0,8.623,7.9772,0
2013/5/26 22:45,0.3,6.428,71.6741,3.2162,1.5939,311.7834,0,8.6237,7.9781,0
2013/5/26 22:50,0.3,6.1777,72.9201,3.3054,1.5288,277.9446,0,8.6244,7.9789,0
2013/5/26 22:55,0.3,6.2116,72.747,3.2568,1.3549,111.7828,0,8.6251,7.9797,0
2013/5/26 23:00,0.3,6.0096,73.6007,3.4678,1.5397,203.18,0,8.6259,7.9806,0
2013/5/26 23:05,0.3,5.7784,73.8962,3.2971,1.4285,178.7864,0,8.6266,7.9814,0
2013/5/26 23:10,0.3,5.9842,76.0146,3.0248,1.1839,227.493,0,8.6273,7.9823,0
2013/5/26 23:15,0.3,6.1789,74.9649,2.2411,0.7179,244.776,0,8.628,7.9831,0
2013/5/26 23:20,0.3,6.4731,74.2963,2.0173,0.4434,262.0645,0,8.6287,7.9839,0
2013/5/26 23:25,0.3,6.4005,74.3846,2.8235,1.1773,263.0412,0,8.6294,7.9848,0
2013/5/26 23:30,0.3,6.2392,74.8838,3.0674,1.2777,267.6345,0,8.6301,7.9856,0
2013/5/26 23:35,0.3,6.1202,75.686,3.2921,1.3918,280.3791,0,8.6308,7.9864,0
2013/5/26 23:40,0.3,6.1108,75.7206,2.7382,1.0203,317.7837,0,8.6315,7.9873,0
2013/5/26 23:45,0.3,5.83,76.9738,2.8853,1.1133,283.0765,0,8.6322,7.9881,0
2013/5/26 23:50,0.3,5.556,77.9247,2.9913,1.2389,210.0956,0,8.6329,7.989,0
2013/5/26 23:55,0.3,5.3432,79.953,3.2808,1.4557,43.2716,0,8.6336,7.9898,0
2013/5/27 0:00,0.3,5.0761,82.112,3.5273,1.8111,99.8764,0,8.6344,7.9906,0
2013/5/27 0:05,0.3,5.2226,81.5495,2.8717,1.0899,85.1154,0,8.6351,7.9915,0
2013/5/27 0:10,0.3,5.2967,81.3082,2.8229,1.1074,108.4362,0,8.6358,7.9923,0
2013/5/27 0:15,0.3,5.2433,81.0931,3.0748,1.2437,90.8039,0,8.6365,7.9932,0
2013/5/27 0:20,0.3,5.2761,81.2886,3.1914,1.3539,164.5215,0,8.6372,7.994,0
2013/5/27 0:25,0.3,5.0468,81.6109,3.0466,1.1521,58.2712,0,8.6379,7.9948,0
2013/5/27 0:30,0.3,4.7774,81.7346,3.2288,1.4496,67.1029,0,8.6386,7.9957,0
2013/5/27 0:35,0.3,4.5615,82.9473,3.9419,1.9539,84.5416,0,8.6393,7.9965,0
2013/5/27 0:40,0.3,4.482,84.0868,3.3784,1.5105,261.5364,0,8.6861,8.0275,0
2013/5/27 0:45,0.3,4.587,83.2707,2.8898,1.192,274.9268,0,8.7291,8.0778,0
2013/5/27 0:50,0.3,4.6826,82.6284,2.8346,1.1209,302.89,0,8.7992,8.147,0
2013/5/27 0:55,0.3,4.6249,82.1222,2.2249,0.6886,182.6207,0,8.8763,8.2248,0
2013/5/27 1:00,0.3,4.6691,81.6998,2.8173,1.1145,138.5308,0,8.9327,8.277,0
2013/5/27 1:05,0.3,4.5177,82.8275,3.3652,1.443,65.4178,0,8.9366,8.2927,0
2013/5/27 1:10,0.3,4.311,84.1137,3.156,1.3419,53.2751,0,8.9494,8.3045,0
2013/5/27 1:15,0.3,4.2767,84.5809,3.0455,1.2053,148.4445,0,8.9518,8.3051,0
2013/5/27 1:20,0.3,4.2775,85.2708,2.7655,0.9529,272.3503,0,8.9723,8.3398,0
2013/5/27 1:25,0.3,4.4923,83.6513,2.1656,0.6106,249.403,0,9.0315,8.385,0
2013/5/27 1:30,0.3,4.5437,83.5044,2.8558,1.0277,250.6116,0,9.0447,8.3987,0
2013/5/27 1:35,0.3,4.4193,84.3203,2.7946,1.0711,243.022,0,9.0563,8.4079,0
2013/5/27 1:40,0.3,4.3312,84.9909,2.9156,1.1546,245.4059,0,9.0522,8.3971,0
2013/5/27 1:45,0.3,4.209,86.0062,2.9346,1.155,234.0408,0,9.0233,8.3759,0
2013/5/27 1:50,0.3,4.3361,86.2992,2.7644,1.0747,265.743,0,9.0048,8.3659,0
2013/5/27 1:55,0.3,4.4278,84.9927,2.801,1.0711,254.9572,0,9.0022,8.3653,0
2013/5/27 2:00,0.3,4.3815,84.8922,2.5889,0.8296,185.9133,0,9.0289,8.3876,0
2013/5/27 2:05,0.3,4.3821,85.1409,2.2006,0.5083,153.0629,0,9.0431,8.3839,0
2013/5/27 2:10,0.3,4.3338,85.175,2.5146,0.8878,214.2279,0,9.0044,8.3495,0
2013/5/27 2:15,0.3,4.2458,85.5894,2.8647,1.0932,125.9873,0,8.995,8.3547,0
2013/5/27 2:20,0.3,4.1233,86.2365,2.7895,1.0567,56.7575,0,9.0237,8.3725,0
2013/5/27 2:25,0.3,4.2996,84.8581,2.2696,0.6654,52.2245,0,9.0089,8.3758,0
2013/5/27 2:30,0.3,4.1867,85.5567,2.8602,1.0639,128.136,0,9.0322,8.3834,0
2013/5/27 2:35,0.3,4.2432,85.0762,2.3698,0.7401,123.4407,0,9.0513,8.3978,0
2013/5/27 2:40,0.3,4.3344,84.1239,2.6384,0.8514,60.886,0,9.0729,8.4317,0
2013/5/27 2:45,0.3,4.1947,84.3792,3.1072,1.1753,111.3073,0,9.049,8.4136,0
2013/5/27 2:50,0.3,4.0369,85.3586,3.121,1.281,119.9331,0,9.0074,8.3913,0
2013/5/27 2:55,0.3,3.9963,85.553,2.8927,1.1263,123.1392,0,9.0071,8.359,0
2013/5/27 3:00,0.3,3.9971,85.5479,2.3753,0.6471,121.8507,0,8.9578,8.3069,0
2013/5/27 3:05,0.3,3.9169,86.5238,2.7093,0.9549,118.909,0,8.9062,8.2815,0
2013/5/27 3:10,0.3,4.0586,86.1193,2.216,0.7126,133.2529,0,8.8633,8.2591,0
2013/5/27 3:15,0.3,4.0894,84.9485,1.8759,0.4278,66.9379,0,8.9278,8.3102,0
2013/5/27 3:20,0.3,4.1144,85.276,2.5284,0.7826,160.2374,0,9.0351,8.3802,0
2013/5/27 3:25,0.3,4.17,85.172,2.6009,0.9639,263.4414,0,9.1244,8.464,0
2013/5/27 3:30,0.3,4.2005,86.0761,2.5174,0.7844,173.9085,0,9.162,8.5228,0
2013/5/27 3:35,0.3,4.257,85.6251,2.464,0.838,137.2867,0,9.1904,8.5496,0
2013/5/27 3:40,0.3,4.1561,86.3506,2.5073,0.7358,231.1501,0,9.1982,8.5584,0
2013/5/27 3:45,0.3,4.1411,86.2731,2.4029,0.5638,228.319,0,9.2008,8.5941,0
2013/5/27 3:50,0.3,3.9473,87.2369,2.5714,0.8837,228.1449,0,9.2257,8.5934,0
2013/5/27 3:55,0.3,3.9281,88.3683,2.9035,1.0868,248.5898,0,9.2474,8.6007,0
2013/5/27 4:00,0.3,3.9856,87.9629,2.7094,0.989,269.6465,0,9.2481,8.6001,0
2013/5/27 4:05,0.3,3.8489,87.5485,3,1.2094,317.5266,0,9.2342,8.6163,0
2013/5/27 4:10,0.3,3.7308,88.1892,2.9772,1.2377,270.556,0,9.2382,8.6307,0
2013/5/27 4:15,0.3,3.7978,88.2658,2.6834,0.9898,269.0762,0,9.2789,8.6539,0
2013/5/27 4:20,0.3,3.9126,88.1074,2.5487,0.8783,251.127,0,9.3359,8.7103,0
2013/5/27 4:25,0.3,3.8703,87.9938,3.1442,1.1987,220.5282,0,9.3518,8.7185,0
2013/5/27 4:30,0.3,3.8018,88.7464,2.7363,0.9422,169.8866,0,9.3429,8.7174,0
2013/5/27 4:35,0.3,3.664,88.4878,2.7865,1.0844,184.2289,0,9.3317,8.7147,0
2013/5/27 4:40,0.3,3.6648,88.9147,2.6311,0.9384,243.8856,0,9.3176,8.6924,0
2013/5/27 4:45,0.3,3.7767,88.8341,2.6026,0.8415,252.946,0,9.3345,8.7126,0
2013/5/27 4:50,0.3,3.8935,89.0497,2.02,0.4367,242.3463,0,9.3566,8.7634,0
2013/5/27 4:55,0.3,4.1388,88.0452,1.7282,0.4059,214.6688,0,9.448,8.8042,0
2013/5/27 5:00,0.3,4.6161,86.0154,1.5914,0.3739,180.9036,0,9.3918,8.7911,0
2013/5/27 5:05,0.3,4.739,84.3308,2.4527,0.7934,218.7673,0,9.2584,8.6946,0
2013/5/27 5:10,0.3,4.899,83.459,2.0395,0.5534,138.6243,0,9.1724,8.6177,0
2013/5/27 5:15,0.3,4.7409,82.8434,2.7405,0.9162,67.1206,0,9.0799,8.5461,0
2013/5/27 5:20,0.3,4.3446,84.1642,2.9214,1.0808,29.41,0,9.1252,8.4817,0
2013/5/27 5:25,0.3,3.96,85.5655,3.5784,1.7291,197.0639,0,9.1708,8.5001,0
2013/5/27 5:30,0.3,3.7949,87.1225,3.5994,1.8692,44.1528,0,9.1809,8.5395,0
2013/5/27 5:35,0.3,3.6597,87.3524,3.6094,1.7553,84.0204,0,9.2085,8.5575,0
2013/5/27 5:40,0.3,3.5364,88.623,3.1942,1.298,106.7741,0,9.228,8.5625,0
2013/5/27 5:45,0.3,3.4155,89.1951,3.6459,1.845,152.5188,0,9.2232,8.5679,0
2013/5/27 5:50,0.3,3.2889,89.8984,3.5579,1.7557,214.9912,0,9.1904,8.572,0
2013/5/27 5:55,0.3,3.3076,90.7516,2.9209,1.0977,250.7685,0,9.1609,8.6156,0
2013/5/27 6:00,0.3,3.3768,90.4155,2.888,1.0969,224.4913,0,9.2253,8.6895,0
2013/5/27 6:05,0.3,3.2627,90.1134,2.7847,1.0097,209.7872,0,9.3425,8.741,0
2013/5/27 6:10,0.3,3.0524,90.2847,2.9623,1.1844,228.7956,0,9.39,8.7598,0
2013/5/27 6:15,0.3,3.0649,91.4712,2.8346,1.0845,229.6868,0,9.4146,8.8018,0
2013/5/27 6:20,0.3,3.2298,91.8553,2.8975,1.1056,260.6768,0,9.4155,8.8415,0
2013/5/27 6:25,0.3,3.1947,91.6447,3.2444,1.3825,227.5535,0,9.4413,8.841,0
2013/5/27 6:30,0.3,3.1179,91.5779,2.8682,1.0162,90.2009,0,9.4712,8.8436,0
2013/5/27 6:35,0.3,2.9697,91.8072,2.9863,1.241,248.9296,0,9.4862,8.8746,0
2013/5/27 6:40,0.3,2.8698,92.3689,2.4754,0.6877,234.0563,0,9.494,8.9043,0
2013/5/27 6:45,0.3,3.0116,92.7713,2.271,0.6547,228.7666,0,9.5468,8.9487,0
2013/5/27 6:50,0.3,2.9981,92.4331,2.4472,0.7749,222.9359,0,9.6009,8.9875,0
2013/5/27 6:55,0.3,3.0183,92.6956,3.8132,1.8462,143.0435,0,9.6185,8.9999,0
2013/5/27 7:00,0.3,2.991,92.6942,8.2641,6.2712,162.2334,0,9.5621,8.9641,0
2013/5/27 7:05,0.3,2.9145,92.7708,9.2771,7.2086,169.0362,0,9.5193,8.9087,0
2013/5/27 7:10,0.3,2.9228,93.2227,7.0744,5.0173,245.7309,0,9.4372,8.8362,0
2013/5/27 7:15,0.3,2.9775,93.4348,8.4903,6.3427,274.9352,0,9.4088,8.7725,0
2013/5/27 7:20,0.3,2.9746,93.4266,12.9338,10.3174,260.7281,0,9.343,8.7343,0
2013/5/27 7:25,0.3887,3.0883,93.7606,18.1704,15.016,255.2424,0,9.2974,8.66,0.0103
2013/5/27 7:30,1.2807,3.3474,93.7019,25.7083,21.7986,243.4088,0,9.0977,8.5147,0.1377
2013/5/27 7:35,1.31,3.5567,93.5124,28.6928,23.6973,240.1736,0,8.8896,8.2896,0.152
2013/5/27 7:40,1.432,3.9612,93.019,36.6478,22.8579,195.7435,0,8.7504,8.1308,0.1999
2013/5/27 7:45,1.3667,4.3691,91.6374,30.5035,24.9152,184.3401,0,8.6087,7.9829,0.1907
2013/5/27 7:50,1.512,4.5245,90.1015,38.2845,31.7001,226.7687,0,8.5076,7.8654,0.2419
2013/5/27 7:55,2.0447,4.7043,89.4546,58.1224,39.2789,242.2467,0,8.4086,7.7718,0.3983
2013/5/27 8:00,3.39,5.2145,88.2536,99.1454,52.4051,227.8814,0,8.1519,7.5001,0.775
2013/5/27 8:05,2.1033,5.7193,87.482,66.2912,54.4856,246.9545,0,7.7793,7.1475,0.4357
2013/5/27 8:10,2.0373,5.9953,84.0766,64.2333,52.5638,238.5665,0,7.6009,6.9758,0.4164
2013/5/27 8:15,3.3493,6.2264,83.2715,122.0942,56.7357,243.2183,0,7.485,6.8712,0.7623
2013/5/27 8:20,8.3313,6.6935,82.2083,373.9366,51.1026,234.2997,0,7.2835,6.6031,1.9791
2013/5/27 8:25,8.8827,7.6693,79.8617,379.5525,50.7981,173.8866,0,6.8502,6.1373,2.1102
2013/5/27 8:30,5.3273,8.6786,74.2609,207.4782,57.218,177.788,0,6.3671,5.6447,1.2523
2013/5/27 8:35,6.968,9.2357,69.8543,248.6109,48.2763,78.7209,0,6.0173,5.3053,1.6561
2013/5/27 8:40,2.9527,9.3685,67.2982,102.8606,52.6643,82.7974,0,5.828,5.1102,0.6669
2013/5/27 8:45,7.6967,9.1344,69.6962,232.3601,44.1774,83.1323,0,5.7752,5.0813,1.8295
2013/5/27 8:50,10.146,9.6697,67.1061,311.2683,39.3699,195.5612,0,5.6022,4.897,2.4265
2013/5/27 8:55,11.6893,9.8896,65.1847,334.4084,41.0686,208.1342,0,5.3469,4.6101,2.8028
2013/5/27 9:00,12.8273,10.502,64.6554,356.9439,49.566,47.8409,0,5.0864,4.3211,3.0784
2013/5/27 9:05,11.2767,10.7817,61.9244,326.2606,62.2953,69.9675,0,4.901,4.1042,2.7025
